,istart,iend,MSE_FinalFunc,optimalMSE,MAD_FinalFunc,optimalMAD,MAPE_FinalFunc,optimalMAPE,ErrorPoly2,ErrorPoly3,ErrorPoly4
131,131,308,Poly4,0.868153379931517,Poly4,0.028493997846917526,Poly4,0.052431721210624956,0,0,0
132,132,309,Poly4,0.9158114856378093,Poly4,0.02838190466120976,Poly4,0.05570147389995923,0,0,0
133,133,310,Poly4,0.9483127311592974,Poly4,0.028209903501457363,Poly4,0.05800139455732456,0,0,0
134,134,311,Poly4,0.9762842889600037,Poly4,0.028268634368093556,Poly4,0.06002412107041865,0,0,0
135,135,312,Poly4,0.9961764428770538,Poly4,0.028384766166015624,Poly4,0.0614610751669053,0,0,0
136,136,313,Poly4,1.0214499215938955,Poly4,0.028385486394216133,Poly4,0.0632499519404453,0,0,0
137,137,314,Poly4,1.0366511472037145,Poly4,0.02892302734323558,Poly4,0.0643462358730265,0,0,0
138,138,315,Poly4,1.0472912541682609,Poly4,0.029867081263737202,Poly4,0.06511869306834635,0,0,0
139,139,316,Poly4,1.0578012372065446,Poly4,0.030777623716830377,Poly4,0.06587034875392439,0,0,0
140,140,317,Poly4,1.0766570775623772,Poly4,0.03117798230689344,Poly4,0.06719487696883807,0,0,0
141,141,318,Poly4,1.093919106533091,Poly4,0.03165174685027248,Poly4,0.06839865620685423,0,0,0
142,142,319,Poly4,1.1143399791454176,Poly4,0.03198641419661696,Poly4,0.06980278017780987,0,0,0
143,143,320,Poly4,1.143543855729413,Poly4,0.03203569221792193,Poly4,0.07178607447293885,0,0,0
144,144,321,Poly4,1.1822243378437585,Poly4,0.031976818538167,Poly4,0.07435002716049502,0,0,0
145,145,322,Poly4,1.2131651961994683,Poly4,0.03180548815739499,Poly4,0.07644593059806465,0,0,0
146,146,323,Poly4,1.2458512450547565,Poly4,0.031252723562727694,Poly4,0.07867828185415741,0,0,0
147,147,324,Poly4,1.2723277883255877,Poly4,0.030789983431100648,Poly4,0.08048415899125051,0,0,0
148,148,325,Poly4,1.2923943050207707,Poly4,0.030643416436956082,Poly4,0.081826171912559,0,0,0
149,149,326,Poly4,1.3096259590303128,Poly4,0.030638232903663676,Poly4,0.08294957473901801,0,0,0
150,150,327,Poly4,1.330912282438193,Poly4,0.030529650743148874,Poly4,0.08431087842254541,0,0,0
151,151,328,Poly4,1.35207591944621,Poly4,0.030467528126971427,Poly4,0.08564687531436403,0,0,0
152,152,329,Poly4,1.3803446883242865,Poly4,0.030112025472109262,Poly4,0.08742176521696005,0,0,0
153,153,330,Poly4,1.3996830206819082,Poly4,0.02979761621803894,Poly4,0.08863101025344788,0,0,0
154,154,331,Poly4,1.4420100002269411,Poly4,0.02886114482728934,Poly4,0.0912462001072865,0,0,0
155,155,332,Poly4,1.4664362968414622,Poly4,0.028135760072990693,Poly4,0.09276104158188826,0,0,0
156,156,333,Poly4,1.4788443330541268,Poly4,0.02776439892787178,Poly4,0.0935144725419206,0,0,0
157,157,334,Poly4,1.493051992046143,Poly4,0.02690896096097084,Poly4,0.09437528146437296,0,0,0
158,158,335,Poly4,1.5078148734770709,Poly4,0.02588918112081948,Poly4,0.0952632935515195,0,0,0
159,159,336,Poly4,1.5224075187138086,Poly4,0.025236403824413844,Poly4,0.09612531737914884,0,0,0
160,160,337,Poly4,1.533015602965538,Poly4,0.024891907672942668,Poly4,0.09671552737564017,0,0,0
161,161,338,Poly4,1.515633078341786,Poly4,0.02483952663831438,Poly4,0.09558270543641656,0,0,0
162,162,339,Poly4,1.5030745733647992,Poly4,0.024653305161247724,Poly4,0.09475743851177919,0,0,0
163,163,340,Poly4,1.4886643347702753,Poly4,0.02445046322147836,Poly4,0.09381970346194982,0,0,0
164,164,341,Poly4,1.4796092782133161,Poly4,0.024197043742678417,Poly4,0.09320573428341976,0,0,0
165,165,342,Poly4,1.4751015768132387,Poly4,0.02384211176273315,Poly4,0.0928780030445044,0,0,0
166,166,343,Poly4,1.4564475734827225,Poly4,0.023606302482280517,Poly4,0.09169630128012807,0,0,0
167,167,344,Poly4,1.4220468983134353,Poly4,0.02359519354087305,Poly4,0.08954302386189267,0,0,0
168,168,345,Poly4,1.3910624868839263,Poly4,0.0234976882869195,Poly4,0.0876125087884596,0,0,0
169,169,346,Poly4,1.351384149824222,Poly4,0.023501718163459685,Poly4,0.08514787447047159,0,0,0
170,170,347,Poly4,1.3197427304744869,Poly4,0.023383623653111214,Poly4,0.0831824095829415,0,0,0
171,171,348,Poly4,1.278681874276472,Poly4,0.0233397962288643,Poly4,0.08064421901206915,0,0,0
172,172,349,Poly4,1.2305854649670576,Poly4,0.023528703944986417,Poly4,0.07769593139838243,0,0,0
173,173,350,Poly4,1.1727976482397708,Poly4,0.023972380481176423,Poly4,0.0741688530203889,0,0,0
174,174,351,Poly4,1.111773032729798,Poly4,0.02435812195607412,Poly4,0.07045653736580694,0,0,0
175,175,352,Poly4,1.0617819674763407,Poly4,0.024966086244686915,Poly4,0.0674885379732511,0,0,0
176,176,353,Poly4,1.002176922059173,Poly4,0.025111634720057664,Poly4,0.06389532608750795,0,0,0
177,177,354,Poly4,0.9375382827405254,Poly4,0.025108548257047555,Poly4,0.05998859214427744,0,0,0
178,178,355,Poly4,0.8773553011747278,Poly4,0.025227957824703683,Poly4,0.05640304297609212,0,0,0
179,179,356,Poly4,0.833726116484485,Poly4,0.02592666792311781,Poly4,0.054007132462788696,0,0,0
180,180,357,Poly4,0.7947166844436833,Poly4,0.026989376461996603,Poly4,0.05212106053192776,0,0,0
181,181,358,Poly4,0.7550890811752562,Poly4,0.027784034048649136,Poly4,0.05025394166439815,0,0,0
182,182,359,Poly4,0.743083832791603,Poly4,0.029013249515294395,Poly4,0.050377501973112464,0,0,0
183,183,360,Poly4,0.7633354055738637,Poly4,0.03123879347940814,Poly4,0.05331330025771009,0,0,0
184,184,361,Poly4,0.7848366737000682,Poly4,0.03263044838415314,Poly4,0.05614800423321042,0,0,0
185,185,362,Poly4,0.7999346295523622,Poly4,0.03280439857596031,Poly4,0.05782278436003194,0,0,0
186,186,363,Poly4,0.824150144466863,Poly4,0.03312174081099105,Poly4,0.06038487827133711,0,0,0
187,187,364,Poly4,0.8503276322747628,Poly4,0.03313419022310936,Poly4,0.06290216016346009,0,0,0
188,188,365,Poly4,0.8752230304677211,Poly4,0.03208069847932092,Poly4,0.06483274919806417,0,0,0
189,189,366,Poly4,0.8827720055808173,Poly4,0.031850076253129606,Poly4,0.06530440636848202,0,0,0
190,190,367,Poly4,0.8851922664113089,Poly4,0.03236263306287408,Poly4,0.06542241909674454,0,0,0
191,191,368,Poly4,0.8941415453391696,Poly4,0.03219792556765164,Poly4,0.06600446342855183,0,0,0
192,192,369,Poly4,0.9010009682434307,Poly4,0.0323740844116755,Poly4,0.0664345202100783,0,0,0
193,193,370,Poly4,0.9104368104034212,Poly4,0.032273715233781856,Poly4,0.06705318241148696,0,0,0
194,194,371,Poly4,0.9174683046068315,Poly4,0.03275869335207338,Poly4,0.06754637609490173,0,0,0
195,195,372,Poly4,0.9171977807059212,Poly4,0.03372625832006332,Poly4,0.06763989958371215,0,0,0
196,196,373,Poly4,0.9154484562322537,Poly4,0.03480081664935844,Poly4,0.06764807655270985,0,0,0
197,197,374,Poly4,0.9195488667195444,Poly4,0.035698477401649116,Poly4,0.06799562568596743,0,0,0
198,198,375,Poly4,0.923872468593164,Poly4,0.03656473727016135,Poly4,0.0683807041190653,0,0,0
199,199,376,Poly4,0.9275352583102564,Poly4,0.03742562444108715,Poly4,0.06873884614445927,0,0,0
200,200,377,Poly4,0.930900362541508,Poly4,0.038371495680114893,Poly4,0.06904960920680812,0,0,0
201,201,378,Poly4,0.9393470189410829,Poly4,0.03923519340080713,Poly4,0.06961135320005699,0,0,0
202,202,379,Poly4,0.9474541121491477,Poly4,0.04013905951997187,Poly4,0.0701319457347459,0,0,0
203,203,380,Poly4,0.9545233400924432,Poly4,0.04100514497100233,Poly4,0.07062764408545165,0,0,0
204,204,381,Poly4,0.9589529979108937,Poly4,0.04223903779491229,Poly4,0.07088027257043203,0,0,0
205,205,382,Poly4,0.9593777546847617,Poly4,0.04308159919460025,Poly4,0.0709781462895863,0,0,0
206,206,383,Poly4,0.9567924122639059,Poly4,0.045151288066156495,Poly4,0.07088711786236392,0,0,0
207,207,384,Poly4,0.9573143196829651,Poly4,0.04668922866610843,Poly4,0.07089348503069647,0,0,0
208,208,385,Poly4,0.9593186582160272,Poly4,0.047649282102264906,Poly4,0.07097751088222518,0,0,0
209,209,386,Poly4,0.9619409350877445,Poly4,0.0483939125421366,Poly4,0.07108996413717077,0,0,0
210,210,387,Poly4,0.9629107366030452,Poly4,0.04903551328075906,Poly4,0.0711285095643556,0,0,0
211,211,388,Poly4,0.9634859140994969,Poly4,0.04936388621244743,Poly4,0.07115510737423386,0,0,0
212,212,389,Poly4,0.9654280912363471,Poly4,0.049340219747583444,Poly4,0.0712526077463715,0,0,0
213,213,390,Poly4,0.9653551730819842,Poly4,0.04990159335042038,Poly3,0.07121729078311258,0,0,0
214,214,391,Poly4,0.9652206739351037,Poly4,0.050410080332302334,Poly3,0.07120448147898509,0,0,0
215,215,392,Poly4,0.9644122665919027,Poly4,0.05063667751009083,Poly4,0.07111721181546196,0,0,0
216,216,393,Poly4,0.9593590345007162,Poly4,0.05097762870375146,Poly4,0.07076071460050071,0,0,0
217,217,394,Poly4,0.9443336989250285,Poly4,0.05146920897336216,Poly4,0.06987442503268054,0,0,0
218,218,395,Poly4,0.9396968476371138,Poly4,0.05138503448485299,Poly4,0.06954749249640688,0,0,0
219,219,396,Poly4,0.9349878659619282,Poly4,0.051263958665735104,Poly4,0.06921766031264573,0,0,0
220,220,397,Poly4,0.9266844180400772,Poly4,0.051293605199535075,Poly4,0.06868111557775533,0,0,0
221,221,398,Poly4,0.924493536632153,Poly4,0.05093957405474249,Poly4,0.06849964511443925,0,0,0
222,222,399,Poly4,0.9210515570811143,Poly4,0.05062639893860565,Poly4,0.06824511163691097,0,0,0
223,223,400,Poly4,0.9167235344912927,Poly4,0.050488606983070554,Poly4,0.0679942275860982,0,0,0
224,224,401,Poly4,0.9126642720768252,Poly4,0.05064275919567263,Poly4,0.06789890204197091,0,0,0
225,225,402,Poly4,0.9135691255867711,Poly4,0.05049965161589835,Poly4,0.0680199581045102,0,0,0
226,226,403,Poly4,0.9076495276101455,Poly4,0.05039068405870213,Poly4,0.06766433888828166,0,0,0
227,227,244,Poly4,0.03707126476323421,Poly4,0.001222008015273504,Poly4,0.002127959822694989,0,0,0
228,228,245,Poly4,0.058008863662442275,Poly4,0.001212194298048823,Poly4,0.003410481123571321,0,0,0
229,229,246,Poly4,0.08343149653137713,Poly4,0.0011956331801419497,Poly4,0.004934416142658523,0,0,0
230,230,247,Poly4,0.09425224458206193,Poly4,0.0020239352486066055,Poly4,0.005553835356237797,0,0,0
231,231,248,Poly4,0.0971563696823941,Poly4,0.0019447530912172866,Poly4,0.00570247136096309,0,0,0
232,232,249,Poly4,0.09147353514507268,Poly4,0.0012838338954061404,Poly4,0.005353595709209173,0,0,0
233,233,250,Poly4,0.06689471390898266,Poly4,0.0011840338016271264,Poly4,0.003967799345895656,0,0,0
234,234,251,Poly4,0.05313476665521653,Poly4,0.0012819588664994494,Poly4,0.003240061781069962,0,0,0
235,235,252,Poly4,0.07305176011926802,Poly4,0.0013391250890735775,Poly4,0.004500901383436026,0,0,0
236,236,253,Poly4,0.08548873767344832,Poly4,0.0019023728095861128,Poly4,0.005256099482883619,0,0,0
237,237,254,Poly4,0.08921002178650411,Poly4,0.0018480975511560092,Poly4,0.005462036211901113,0,0,0
238,238,255,Poly4,0.08444321537096158,Poly4,0.0011567678457926004,Poly4,0.005139295156141351,0,0,0
239,239,256,Poly4,0.057976095774571634,Poly4,0.0010003918186293841,Poly4,0.003522966048678617,0,0,0
240,240,257,Poly4,0.035246327829395886,Poly4,0.0011671838299322267,Poly4,0.002169481113202087,0,0,0
241,241,258,Poly4,0.032020947282424994,Poly4,0.0016331585974681863,Poly4,0.001984668637563824,0,0,0
242,242,259,Poly4,0.03681082229677026,Poly4,0.002245550965944368,Poly4,0.0023355727470546974,0,0,0
243,243,260,Poly4,0.03484238977757491,Poly4,0.0017917164346922924,Poly4,0.002238947465516352,0,0,0
244,244,261,Poly4,0.04367626418989231,Poly4,0.0020648158005002184,Poly4,0.002807103581237702,0,0,0
245,245,270,Poly4,0.14515924199308033,Poly4,0.008458885000098879,Poly4,0.009494205118226864,0,0,0
246,246,271,Poly4,0.18188999812156476,Poly4,0.008134935533299421,Poly4,0.011885590691818217,0,0,0
247,247,272,Poly4,0.1920293906264955,Poly4,0.008332958711672257,Poly4,0.012502308455596857,0,0,0
248,248,273,Poly4,0.1921253195736117,Poly4,0.009459525498291526,Poly4,0.01250032684591128,0,0,0
249,249,274,Poly4,0.19422561937637683,Poly4,0.009752876152657863,Poly4,0.012655235842784619,0,0,0
250,250,275,Poly4,0.20152969305909993,Poly4,0.009874115360753607,Poly4,0.013143911970500808,0,0,0
